index	0	1	3	5
-3.725	3577.067	3529.301	3150.442	2509.411
-3.724	3575.144	3527.395	3148.679	2507.920
-3.723	3573.220	3525.489	3146.916	2506.430
-3.722	3571.298	3523.583	3145.153	2504.940
-3.721	3569.375	3521.679	3143.392	2503.450
-3.720	3567.453	3519.774	3141.630	2501.961
-3.719	3565.532	3517.871	3139.869	2500.473
-3.718	3563.612	3515.967	3138.109	2498.984
-3.717	3561.691	3514.065	3136.349	2497.497
-3.716	3559.772	3512.162	3134.590	2496.010
-3.715	3557.853	3510.261	3132.831	2494.523
-3.714	3555.934	3508.360	3131.072	2493.037
-3.713	3554.016	3506.459	3129.315	2491.551
-3.712	3552.098	3504.559	3127.557	2490.066
-3.711	3550.181	3502.659	3125.800	2488.581
-3.710	3548.265	3500.760	3124.044	2487.097
-3.709	3546.348	3498.861	3122.288	2485.613
-3.708	3544.433	3496.963	3120.533	2484.130
-3.707	3542.518	3495.066	3118.778	2482.647
-3.706	3540.603	3493.169	3117.024	2481.165
-3.705	3538.690	3491.272	3115.270	2479.683
-3.704	3536.776	3489.376	3113.516	2478.202
-3.703	3534.863	3487.481	3111.764	2476.721
-3.702	3532.951	3485.586	3110.011	2475.241
-3.701	3531.039	3483.691	3108.259	2473.761
-3.700	3529.127	3481.797	3106.508	2472.281
-3.699	3527.217	3479.904	3104.757	2470.802
-3.698	3525.306	3478.011	3103.007	2469.324
-3.697	3523.396	3476.119	3101.257	2467.846
-3.696	3521.487	3474.227	3099.508	2466.369
-3.695	3519.578	3472.336	3097.759	2464.891
-3.694	3517.670	3470.445	3096.011	2463.415
-3.693	3515.762	3468.554	3094.263	2461.939
-3.692	3513.855	3466.665	3092.516	2460.463
-3.691	3511.948	3464.775	3090.769	2458.988
-3.690	3510.042	3462.887	3089.023	2457.514
-3.689	3508.137	3460.998	3087.277	2456.040
-3.688	3506.232	3459.111	3085.532	2454.566
-3.687	3504.327	3457.223	3083.787	2453.093
-3.686	3502.423	3455.337	3082.043	2451.620
-3.685	3500.519	3453.451	3080.299	2450.148
-3.684	3498.616	3451.565	3078.556	2448.676
-3.683	3496.714	3449.680	3076.813	2447.205
-3.682	3494.812	3447.795	3075.071	2445.734
-3.681	3492.910	3445.911	3073.329	2444.264
-3.680	3491.009	3444.027	3071.588	2442.794
-3.679	3489.109	3442.144	3069.847	2441.325
-3.678	3487.209	3440.262	3068.107	2439.856
-3.677	3485.309	3438.380	3066.367	2438.388
-3.676	3483.410	3436.498	3064.628	2436.920
-3.675	3481.512	3434.617	3062.889	2435.452
-3.674	3479.614	3432.737	3061.151	2433.985
-3.673	3477.717	3430.857	3059.414	2432.519
-3.672	3475.820	3428.977	3057.676	2431.053
-3.671	3473.923	3427.098	3055.940	2429.588
-3.670	3472.028	3425.220	3054.204	2428.123
-3.669	3470.132	3423.342	3052.468	2426.658
-3.668	3468.238	3421.465	3050.733	2425.194
-3.667	3466.343	3419.588	3048.998	2423.731
-3.666	3464.450	3417.712	3047.264	2422.268
-3.665	3462.556	3415.836	3045.530	2420.805
-3.664	3460.664	3413.960	3043.797	2419.343
-3.663	3458.772	3412.086	3042.065	2417.881
-3.662	3456.880	3410.211	3040.332	2416.420
-3.661	3454.989	3408.338	3038.601	2414.960
-3.660	3453.098	3406.464	3036.870	2413.499
-3.659	3451.208	3404.592	3035.139	2412.040
-3.658	3449.319	3402.719	3033.409	2410.581
-3.657	3447.429	3400.848	3031.679	2409.122
-3.656	3445.541	3398.977	3029.950	2407.664
-3.655	3443.653	3397.106	3028.222	2406.206
-3.654	3441.765	3395.236	3026.494	2404.749
-3.653	3439.878	3393.366	3024.766	2403.292
-3.652	3437.992	3391.497	3023.039	2401.835
-3.651	3436.106	3389.629	3021.312	2400.380
-3.650	3434.221	3387.760	3019.586	2398.924
-3.649	3432.336	3385.893	3017.861	2397.469
-3.648	3430.451	3384.026	3016.136	2396.015
-3.647	3428.567	3382.159	3014.411	2394.561
-3.646	3426.684	3380.293	3012.687	2393.108
-3.645	3424.801	3378.428	3010.963	2391.655
-3.644	3422.919	3376.563	3009.240	2390.202
-3.643	3421.037	3374.699	3007.518	2388.750
-3.642	3419.156	3372.835	3005.796	2387.299
-3.641	3417.275	3370.971	3004.074	2385.848
-3.640	3415.395	3369.108	3002.353	2384.397
-3.639	3413.515	3367.246	3000.633	2382.947
-3.638	3411.636	3365.384	2998.913	2381.498
-3.637	3409.757	3363.523	2997.193	2380.049
-3.636	3407.879	3361.662	2995.474	2378.600
